GDX_Close,GDX_High,SF_Low,SF_Price,EG_low,EG_open,PLT_Price,PLT_High,Adj Close
23.559999,25.42,40576,41048,22.6,25.299999,1032.3,1057.1,120.099998
23.959999,24.09,39621,39824,21.65,21.950001,1018.0,1033.2,119.870003
24.049999,24.27,39684,39834,22.049999,23.049999,1024.0,1029.9,119.709999
23.780001,24.24,39379,39665,21.5,22.1,1015.1,1028.55,119.370003
22.469999,23.469999,39290,39337,21.200001,21.200001,1000.45,1015.8,117.300003
23.030001,23.190001,39101,39229,20.65,20.950001,995.5,1006.8,116.980003
22.950001,23.559999,39014,39051,21.549999,22.700001,997.35,1011.5,116.580002
22.280001,22.959999,38778,38866,20.700001,21.700001,978.3,1000.1,115.620003
22.58,23.049999,38351,38400,20.799999,20.9,981.1,984.2,116.059998
22.719999,23.09,38270,38460,20.85,21.25,974.7,986.5,115.940002
22.77,22.969999,38401,38528,20.799999,21.25,957.2,978.75,115.669998
25.33,25.360001,38511,39079,22.799999,22.9,988.05,989.6,118.879997
25.450001,25.540001,39092,39142,23.049999,23.700001,996.85,998.9,118.919998
25.110001,25.440001,38715,39010,23.15,23.75,1001.1,1005.45,118.82
25.93,26.5,39050,40254,23.299999,24.15,1015.95,1022.4,120.580002
26.33,26.41,40180,40909,22.700001,23.35,1001.1,1016.15,121.25
25.959999,26.9,40681,41068,22.200001,23.35,993.6,1003.85,121.739998
25.91,26.65,40751,41447,21.85,22.950001,992.7,999.6,122.639999
25.34,26.059999,41105,41519,20.6,22.4,975.45,994.4,122.769997
26.32,26.540001,41315,41547,20.6,20.85,977.6,987.95,123.68
25.49,27.030001,41451,41684,20.65,22.4,979.2,990.7,122.379997
25.790001,26.030001,40978,41362,20.1,21.15,970.95,983.15,123.949997
25.639999,25.809999,41162,41795,20.15,20.4,987.1,990.2,123.209999
24.93,25.360001,41151,41355,20.299999,20.75,978.65,994.45,120.839996
25.5,25.5,40942,41193,20.299999,20.75,979.55,988.95,120.900002
25.219999,25.67,40911,41190,20.9,21.4,973.0,982.6,120.110001
26.75,27.709999,41749,42392,21.4,23.0,987.15,1000.75,126.0
27.059999,27.41,42173,42289,21.299999,22.75,982.6,998.35,126.68
26.6,27.0,41852,42346,21.5,21.9,983.4,986.0,125.32
27.15,27.610001,42599,43202,21.75,21.950001,1008.8,1015.6,125.839996
27.709999,27.75,43104,43467,21.9,22.75,1028.85,1033.35,126.470001
29.049999,29.200001,44601,45559,22.85,22.950001,1064.3,1065.75,128.410004
29.639999,29.76,46095,46514,23.700001,24.450001,1079.4,1079.8,129.470001
30.57,30.68,47450,47788,24.35,24.9,1090.8,1095.35,130.229996
29.610001,30.15,46426,46893,24.0,25.0,1093.25,1096.45,129.740005
30.540001,30.68,45840,47487,23.75,24.15,1101.95,1104.6,130.520004
30.6,30.73,47621,47812,24.549999,24.799999,1102.7,1109.3,129.28999299999998
29.4,30.469999,47000,47342,24.25,25.0,1096.05,1111.2,127.150002
30.370001,30.629999,47450,47830,24.35,24.950001,1098.9,1105.6,128.320007
30.209999,30.25,47013,47509,24.049999,24.200001,1105.15,1108.15,127.330002
29.870001,30.15,47101,47275,24.1,24.200001,1099.0,1107.4,126.839996
29.98,30.049999,46563,47167,23.700001,24.15,1100.3,1104.4,127.040001
29.67,29.99,46720,47024,23.35,24.1,1096.85,1100.6,127.209999
27.99,28.969999,45951,46072,21.4,22.700001,1088.0,1100.65,125.389999
28.870001,29.02,45598,46621,21.6,21.700001,1107.75,1110.9,127.300003
28.780001,28.950001,46170,46321,21.25,21.5,1087.5,1109.5,126.349998
27.73,28.35,45801,46473,20.0,21.200001,1088.0,1094.7,125.470001
28.5,28.73,46289,46404,20.15,20.549999,1097.15,1100.75,126.0
29.799999,29.969999,46154,47019,20.15,20.950001,1139.1,1144.5,128.029999
29.75,30.09,47128,47362,21.0,21.700001,1138.25,1160.3,127.660004
30.59,30.77,46973,47480,20.35,21.75,1153.65,1163.6,128.979996
30.93,31.049999,47588,47717,20.15,20.5,1162.95,1167.75,129.220001
31.32,31.639999,47541,48071,20.6,21.049999,1170.25,1183.0,130.270004
30.940001,31.129999,47629,47671,19.950001,20.65,1168.15,1174.05,129.649994
31.23,31.450001,46956,47677,20.35,20.4,1161.55,1169.55,129.869995
30.23,30.469999,46154,46225,19.65,20.1,1150.6,1170.7,127.550003
30.5,30.809999,45877,46287,19.799999,19.950001,1154.95,1159.85,127.440002
30.76,30.950001,45911,46372,20.049999,20.299999,1160.85,1163.9,127.959999
31.299999,31.690001,46625,47115,20.700001,21.25,1181.7,1199.45,128.559998
31.040001,31.790001,46477,46755,20.65,20.950001,1153.55,1184.8,127.669998
31.049999,31.790001,46030,46125,20.9,21.200001,1128.55,1157.3,127.400002
30.809999,31.09,46060,46336,21.1,21.299999,1126.35,1144.25,128.470001
30.370001,30.620001,45728,45886,20.549999,21.049999,1129.2,1130.9,128.5
30.75,30.780001,45850,46094,20.799999,21.6,1131.4,1138.25,129.110001
29.959999,30.33,45150,45444,20.5,20.9,1118.75,1131.55,127.970001
29.459999,29.59,44417,44516,20.049999,20.299999,1107.35,1119.35,127.779999
29.02,29.77,44450,44496,19.6,20.450001,1110.1,1116.3,127.760002
26.969999,28.65,43722,43766,18.0,19.35,1084.4,1114.85,126.339996
27.309999,27.860001,43521,43659,17.65,17.9,1077.15,1088.25,126.230003
27.18,28.43,43657,43977,17.4,18.25,1076.15,1093.85,126.050003
27.24,27.52,43559,44367,17.450001,17.6,1083.3,1085.35,126.300003
25.9,27.09,43916,43980,16.9,17.65,1060.8,1083.8,125.029999
25.49,25.85,43924,43988,16.0,16.950001,1055.95,1067.5,124.779999
26.42,26.469999,43832,44298,15.7,15.85,1052.2,1059.3,125.290001
27.35,27.459999,44300,45480,16.299999,17.15,1066.4,1069.65,126.57
28.68,28.700001,46341,47607,17.4,17.4,1102.2,1106.85,128.71000700000002
28.52,28.65,46915,47013,17.85,18.6,1092.45,1110.3,128.270004
27.9,28.610001,46605,46714,18.299999,18.549999,1088.25,1100.55,127.589996
26.41,27.52,46125,46194,17.450001,18.299999,1064.8,1093.0,126.75
27.040001,27.280001,45080,45447,17.299999,17.4,1060.05,1067.35,126.589996
26.059999,26.799999,45350,45501,17.65,18.75,1039.85,1065.75,125.75
26.01,26.67,45408,45605,18.299999,18.799999,1039.6,1048.85,126.18
26.18,26.639999,45280,45638,18.15,19.0,1034.4,1043.75,125.370003
25.959999,26.309999,45051,45273,18.9,18.950001,1017.6,1038.05,125.059998
26.09,26.41,45620,46041,19.700001,20.299999,1023.6,1032.35,125.32
26.059999,26.290001,45851,46138,19.65,19.799999,1033.9,1038.8,125.440002
27.9,28.01,45890,47169,20.049999,20.4,1054.25,1059.1,127.269997
27.74,28.559999,47070,47568,20.799999,21.5,1058.25,1068.4,127.57
27.02,27.77,46686,46817,20.35,21.15,1057.1,1063.7,127.650002
26.780001,28.08,46310,46501,20.049999,20.799999,1044.45,1060.85,127.550003
26.280001,26.59,45357,45494,19.15,19.85,1031.65,1054.05,126.620003
26.91,27.110001,45234,45583,19.450001,19.5,1040.6,1041.1,126.220001
26.690001,26.92,45550,45834,19.799999,20.15,1032.35,1045.4,126.07
26.43,27.25,45616,45726,19.6,20.4,1032.8,1046.95,125.639999
25.959999,26.57,44800,44893,18.700001,19.65,1010.6,1036.0,125.32
23.4,25.1,42570,42881,17.35,18.15,990.9,1013.25,120.970001
23.58,23.98,42120,42615,17.0,17.85,985.6,999.4,120.779999
22.84,23.209999,41160,41521,16.700001,16.700001,971.85,987.0,119.660004
23.0,23.74,41060,41865,16.950001,17.9,970.75,980.9,119.739998
23.16,23.389999,42100,42210,17.299999,17.549999,969.0,978.1,120.160004
22.58,23.08,41801,41998,17.1,17.1,949.25,974.05,119.550003
23.07,23.360001,41755,42051,17.049999,17.299999,943.5,954.95,119.739998
23.49,24.09,41851,41890,17.549999,18.15,937.05,952.0,120.029999
22.99,23.639999,41567,41821,17.4,17.799999,937.25,942.4,119.360001
23.34,23.469999,41627,41871,17.299999,17.65,939.0,944.85,119.68
24.200001,24.27,41978,42175,17.6,17.9,946.5,953.85,120.419998
24.870001,24.99,42050,42194,18.25,18.25,946.45,952.65,121.110001
24.809999,24.940001,41821,41996,18.25,18.799999,933.7,948.3,120.739998
24.620001,24.780001,41816,41958,18.4,18.6,935.0,936.7,120.830002
24.09,24.870001,41931,42058,17.5,18.700001,941.85,950.35,120.559998
24.65,24.93,42151,42415,17.799999,18.0,961.95,968.7,121.470001
24.129999,24.75,42053,42116,16.6,18.049999,961.85,971.95,120.790001
23.73,24.360001,42026,42222,16.5,17.0,967.25,972.1,121.010002
23.809999,24.290001,41925,42541,16.35,16.65,981.75,988.1,121.580002
25.129999,25.58,42494,43573,16.15,16.450001,992.95,999.2,122.730003
24.76,25.93,43604,44079,16.200001,17.0,994.65,1004.0,123.639999
25.299999,25.469999,42660,43348,16.25,16.549999,998.1,1000.7,124.300003
25.07,25.33,43000,43398,15.9,16.700001,1000.4,1006.95,124.389999
24.08,24.35,42609,42933,15.55,15.95,1002.35,1004.25,122.150002
23.959999,24.68,42860,43309,15.45,16.0,1003.2,1017.3,121.639999
24.59,25.700001,43257,43379,15.25,16.799999,996.1,1022.95,121.559998
22.75,24.34,43535,44166,14.3,15.65,979.65,1009.15,119.75
21.120001,21.76,40533,41017,12.7,13.2,936.35,951.7,116.110001
22.02,22.15,40767,41407,13.1,13.2,943.85,948.6,117.120003
21.84,22.0,41064,41238,13.65,14.1,944.75,949.9,116.769997
21.299999,22.25,40665,40740,13.35,14.35,932.5,952.7,116.169998
21.049999,21.280001,40130,40388,13.4,13.65,923.4,935.4,115.150002
21.48,21.75,40435,40517,13.85,14.0,942.55,942.95,115.580002
21.559999,21.620001,40556,40790,13.85,14.25,941.95,951.45,115.540001
20.5,20.719999,39969,40526,12.9,13.5,932.6,946.85,113.25
20.610001,20.860001,39860,40498,13.05,13.45,908.0,920.4,112.610001
21.4,21.440001,40535,40672,13.1,13.65,927.85,927.95,113.800003
21.23,21.379999,40114,40838,13.35,13.75,919.9,930.3,113.269997
20.83,21.049999,39930,40089,13.15,13.45,910.65,927.65,111.75
20.66,21.139999,39601,39718,13.35,13.65,916.2,918.9,111.540001
21.370001,21.5,39667,40327,13.85,13.9,929.9,935.75,112.139999
21.33,21.58,39970,40241,14.0,14.25,936.75,941.7,111.540001
21.200001,21.67,40973,41022,14.6,14.75,936.3,952.9,111.43
21.440001,21.74,40851,41946,14.85,15.3,943.65,950.75,111.830002
21.459999,21.52,41358,41525,14.75,14.95,939.5,952.65,111.57
20.67,21.299999,41126,41221,14.5,15.0,916.1,939.8,110.400002
20.75,21.1,41055,41724,14.75,14.85,931.6,936.35,110.82
21.040001,21.1,40972,41235,14.65,15.25,934.75,939.8,110.449997
19.889999,21.49,41227,41728,14.1,15.05,926.35,948.45,108.830002
18.99,19.35,39120,39295,13.1,13.55,900.1,934.85,107.339996
19.08,19.48,39188,39694,13.4,13.75,927.6,935.3,108.050003
19.08,19.280001,39336,39433,13.8,14.0,919.25,930.25,108.589996
19.129999,19.18,38670,39426,13.75,13.95,919.4,924.35,107.790001
19.09,19.290001,39066,39140,14.7,14.8,915.15,922.2,107.849998
19.07,19.42,38860,38970,14.8,15.2,908.55,920.9,107.589996
19.34,19.43,38544,38595,14.95,14.95,893.1,911.0,107.93
19.870001,19.879999,38740,39118,15.25,15.45,908.25,913.55,108.559998
20.24,20.32,39070,39420,15.45,15.6,902.4,910.15,108.860001
21.75,21.84,39350,39621,16.0,16.25,907.85,910.15,110.290001
20.92,22.24,38931,39049,16.0,16.799999,905.65,911.05,109.610001
21.76,21.77,39250,40270,16.200001,16.25,930.2,948.75,110.470001
21.92,22.01,39811,40267,16.5,16.9,947.75,953.0,110.860001
23.200001,23.35,40328,40448,17.4,17.450001,974.1,979.75,112.580002
22.389999,23.09,39703,40342,16.65,17.6,972.85,974.5,111.75
22.459999,22.940001,40222,40688,16.6,17.1,979.7,985.95,112.669998
22.620001,22.959999,40556,41096,16.5,17.0,979.3,985.3,113.150002
22.57,22.85,40570,41008,16.15,16.700001,977.8,986.6,113.5
22.620001,23.25,40770,40859,16.35,17.75,980.8,994.3,113.910004
22.74,22.84,40590,40887,16.299999,16.450001,987.75,989.95,114.209999
23.360001,23.559999,41086,41599,16.950001,17.65,981.7,997.35,115.849998
23.01,23.549999,41515,41997,16.4,17.15,966.2,983.05,114.870003
22.879999,23.07,40850,41270,16.299999,16.5,960.7,970.35,114.769997
23.120001,23.459999,41102,41425,16.6,16.75,981.8,983.85,115.050003
23.809999,23.82,41241,41692,17.25,17.549999,984.3,988.55,115.790001
23.83,24.25,41565,41718,17.35,17.700001,997.2,1008.75,115.269997
23.469999,23.5,40860,41193,17.15,17.5,988.55,1004.0,114.32
23.219999,23.27,40470,41432,16.700001,16.799999,988.45,988.5,113.489998
23.15,23.6,41300,41372,16.9,17.25,992.1,994.95,113.970001
23.93,23.93,41410,41911,17.15,17.5,999.25,1002.65,115.550003
23.85,24.99,41701,41889,17.25,17.549999,1003.65,1003.8,115.199997
24.379999,24.549999,41730,41801,17.65,18.15,999.9,1014.95,115.839996
24.5,24.65,41444,41797,17.799999,17.9,1006.85,1007.5,116.129997
25.4,25.42,41888,42286,18.0,18.299999,1016.85,1018.25,117.699997
25.290001,25.57,42170,42502,18.700001,18.799999,1007.75,1018.2,117.459999
25.57,25.709999,42195,42345,18.950001,19.15,1017.75,1022.35,118.190002
24.91,25.620001,41884,42031,18.549999,19.25,1015.2,1032.1,117.290001
25.290001,25.360001,41793,42597,18.25,18.35,1014.3,1015.75,117.599998
24.950001,25.15,42355,42422,18.299999,18.700001,1000.85,1014.1,116.800003
24.92,25.33,42222,42480,18.1,18.75,1003.35,1011.65,116.93
24.93,24.969999,42286,42651,18.15,18.25,1012.35,1014.45,117.449997
25.200001,25.34,42655,43010,18.450001,18.450001,1014.95,1021.65,118.080002
24.790001,25.32,42782,42937,18.299999,19.0,1006.35,1019.15,117.68
24.620001,24.76,42415,42836,17.85,18.1,1004.3,1007.95,117.75
24.33,24.6,42601,42713,17.6,18.1,1004.85,1008.05,117.910004
24.370001,24.860001,42550,42856,17.950001,18.549999,1012.1,1020.5,118.940002
24.129999,24.719999,43086,43353,16.1,18.299999,1031.05,1032.05,119.699997
22.84,24.58,43289,43424,15.7,16.4,1031.95,1047.7,119.120003
22.85,23.42,43102,43247,15.25,15.95,1022.3,1038.9,119.230003
22.98,23.17,43065,43408,14.95,15.15,1018.05,1030.3,119.059998
21.93,22.690001,42069,42182,14.4,15.15,993.95,1020.6,117.580002
22.200001,22.469999,41996,42151,14.25,14.65,1000.6,1000.7,117.510002
21.639999,22.120001,42370,42429,13.8,14.75,980.6,1002.2,116.720001
21.51,21.799999,41888,41943,13.8,14.25,963.8,981.4,115.779999
21.35,21.639999,41377,41430,13.7,13.75,951.45,965.5,115.059998
21.139999,21.549999,40776,40834,14.0,14.25,936.5,954.1,114.470001
21.73,21.889999,40420,40528,14.05,14.4,943.9,947.85,114.720001
22.0,22.1,40360,40418,14.7,15.0,939.15,949.1,114.739998
21.34,22.190001,40006,40083,14.05,14.8,939.1,945.1,114.120003
22.98,23.040001,39808,40045,14.2,14.3,958.9,958.95,116.25
22.77,23.450001,40450,40598,15.45,15.95,958.65,973.75,116.730003
22.67,23.08,40675,40909,15.15,15.5,965.8,966.7,116.989998
22.889999,23.0,40810,40869,15.05,15.5,972.85,973.35,117.510002
23.26,23.51,40705,41282,15.15,15.45,972.6,976.6,118.540001
23.25,23.559999,41063,41233,15.55,15.85,962.35,974.45,118.830002
23.030001,23.450001,41165,41300,15.4,15.8,962.95,971.85,118.669998
22.92,23.18,41210,41530,15.65,15.7,966.35,970.2,118.860001
23.43,23.540001,41650,42122,15.75,15.95,970.6,987.05,119.529999
22.809999,23.48,41992,42388,15.65,16.35,956.75,974.5,119.040001
22.91,23.059999,42005,42283,16.35,16.549999,959.2,960.15,119.330002
22.549999,22.889999,41960,42147,17.25,17.4,952.2,963.5,118.470001
22.809999,23.120001,41901,42326,17.0,17.5,953.4,953.9,118.720001
23.200001,23.219999,42060,42321,17.0,17.049999,962.65,962.75,119.349998
23.450001,23.469999,42411,42570,17.049999,17.200001,963.1,968.05,119.620003
23.48,23.66,42175,42258,16.6,17.1,965.3,972.1,119.620003
23.51,23.549999,41952,42093,17.15,17.200001,959.9,965.6,119.18
23.5,24.02,41128,41379,17.15,17.65,956.8,981.75,119.459999
23.65,23.709999,41006,41366,17.049999,17.25,945.8,956.6,119.459999
24.360001,24.459999,41321,42187,17.450001,17.65,971.7,973.7,121.190002
24.57,24.59,42154,42202,17.299999,17.75,976.05,976.35,122.019997
24.540001,24.879999,42301,42571,18.049999,18.15,976.1,981.1,122.599998
24.469999,24.76,42432,42497,18.35,18.6,983.7,993.0,122.239998
24.27,24.440001,41630,42187,17.950001,18.200001,979.95,989.15,122.82
23.389999,24.07,41704,41898,17.85,18.299999,970.2,982.95,121.730003
23.58,23.799999,41200,41505,17.799999,17.950001,979.7,983.7,121.959999
23.610001,23.82,41100,41289,17.65,17.950001,974.65,985.65,122.309998
23.200001,23.440001,40800,41129,17.25,17.4,966.45,974.9,121.480003
22.219999,22.92,40338,40416,16.799999,17.450001,956.95,967.6,120.25
22.26,22.42,39748,39858,16.549999,16.799999,951.85,958.3,120.839996
21.809999,22.27,39625,39670,16.6,17.4,948.15,952.65,120.389999
22.23,22.43,39400,39503,16.6,16.75,948.15,955.25,120.769997
21.690001,22.23,38530,38685,16.950001,18.1,934.8,950.95,119.669998
21.74,21.959999,38685,38689,16.950001,17.1,928.5,937.25,119.650002
21.51,22.280001,38108,38292,17.1,17.25,898.95,928.85,117.980003
21.1,21.309999,37504,37706,16.5,17.15,904.85,909.5,116.790001
21.549999,21.75,37593,37757,16.549999,16.65,914.4,918.25,117.010002
21.540001,21.59,37926,38011,17.1,17.1,919.45,925.1,116.75
21.52,21.57,37720,37789,17.35,17.6,907.1,920.4,116.050003
21.93,22.040001,37870,37952,17.85,18.0,910.45,914.5,116.040001
22.370001,22.5,37861,37992,17.9,18.0,919.1,920.2,116.5
22.719999,22.879999,38093,38155,18.0,18.549999,922.0,926.6,116.830002
22.799999,23.129999,38231,38502,16.450001,17.799999,931.95,939.6,117.139999
22.959999,23.049999,38580,38744,16.549999,17.0,944.0,946.0,117.650002
23.370001,23.67,38909,39199,16.35,17.25,947.8,949.5,119.790001
22.65,23.17,38541,38889,16.4,16.450001,933.95,948.0,118.809998
22.860001,23.01,38808,39111,16.75,16.9,940.4,946.05,119.400002
23.16,23.389999,39123,39874,17.4,17.4,949.9,951.1,119.900002
22.639999,23.389999,39658,39958,16.9,17.65,944.4,959.45,119.139999
22.969999,22.98,39471,39832,16.65,16.9,950.4,951.35,119.610001
22.709999,22.83,39755,39802,16.9,17.15,949.55,957.75,119.480003
22.940001,23.049999,39795,40091,16.700001,17.4,961.95,967.75,120.540001
22.59,22.84,39925,40282,15.85,16.200001,941.35,959.3,120.139999
22.690001,22.91,39910,40096,14.9,15.95,949.95,952.85,120.620003
22.6,22.780001,39333,39813,15.0,15.15,932.15,950.6,120.720001
22.76,23.01,39440,40274,15.0,15.75,955.35,957.5,121.610001
22.74,22.889999,40283,40453,14.85,15.2,954.8,963.25,121.730003
23.799999,23.860001,40452,40777,15.4,15.45,962.4,969.4,123.099998
23.65,23.82,40412,40552,15.5,15.85,945.8,963.15,122.449997
23.219999,23.41,39775,40050,14.1,15.35,940.4,949.8,121.650002
22.83,23.110001,39558,39694,14.1,14.2,940.4,954.25,120.540001
22.74,22.969999,39075,39165,13.15,14.5,944.35,948.8,120.360001
22.969999,23.139999,38632,38771,13.5,13.75,928.25,948.1,120.480003
22.219999,23.42,38830,39418,13.4,14.35,938.1,954.9,119.82
22.1,22.34,38555,38721,13.05,13.15,922.6,941.75,119.32
22.059999,22.17,38430,38481,13.25,13.35,929.85,929.9,119.339996
21.93,22.209999,38133,38169,13.4,13.45,924.85,929.15,118.43
21.799999,21.969999,37931,38065,13.6,13.95,924.2,929.05,118.18
22.110001,22.129999,37811,37977,13.7,13.8,928.95,932.1,118.519997
22.360001,22.549999,38100,38220,13.85,14.1,926.8,934.75,118.919998
22.74,22.809999,38320,38488,14.0,14.15,929.75,934.55,119.43
22.559999,22.77,37925,38304,14.2,14.3,919.25,931.8,118.360001
22.26,22.799999,38175,38355,14.05,14.55,921.2,926.35,118.809998
22.43,22.469999,38515,38704,13.3,13.65,922.55,928.65,118.900002
21.950001,22.200001,38361,38599,12.7,13.1,923.8,928.0,118.32
22.08,22.129999,38157,38344,12.5,12.7,927.7,930.9,118.019997
21.48,21.700001,37197,37250,12.8,13.0,907.35,929.65,116.089996
21.76,21.82,36900,37124,12.5,13.05,911.2,916.95,116.519997
21.49,21.700001,37321,37452,12.65,12.8,910.05,914.0,116.470001
21.209999,21.42,35980,36231,12.05,12.65,909.0,918.3,115.279999
21.51,21.65,35460,36544,12.05,12.2,902.55,910.2,115.470001
21.639999,21.74,36060,36771,11.9,12.1,904.6,904.6,115.620003
21.74,22.059999,36668,36968,12.1,12.2,917.85,922.55,116.029999
21.5,21.879999,36530,36590,11.9,12.2,906.95,922.8,115.82
21.799999,22.02,36325,36970,12.0,12.35,923.45,924.5,116.769997
21.98,22.17,37060,37410,12.1,12.1,925.15,937.25,117.290001
22.139999,22.27,37317,37695,12.25,12.4,930.05,934.4,118.110001
22.18,22.280001,37435,37757,12.25,12.35,923.65,930.5,118.080002
22.32,22.42,37425,37881,12.35,12.35,928.85,934.3,118.239998
22.41,22.530001,37743,38150,12.4,12.85,937.8,942.2,119.260002
22.049999,22.48,38040,38086,12.2,12.5,931.8,943.6,119.309998
22.27,22.389999,37652,38289,12.1,12.2,926.4,938.85,118.919998
22.84,23.059999,37778,38091,11.95,12.1,931.45,934.65,119.879997
22.57,22.99,38179,38263,11.95,12.4,928.8,939.45,119.790001
22.91,22.940001,38110,38460,11.15,11.75,937.85,938.1,120.690002
22.860001,23.030001,38392,38645,10.25,10.35,941.65,946.5,120.75
22.83,23.09,38230,38512,10.15,10.5,946.95,951.85,120.650002
22.77,22.98,37687,38116,9.9,10.5,949.4,954.8,120.400002
22.700001,22.950001,37561,38027,9.2,9.9,965.95,967.5,120.589996
22.32,22.58,37052,37262,8.85,9.35,967.85,973.85,119.650002
22.200001,22.42,36935,37271,9.25,9.4,970.15,973.95,119.510002
22.25,22.43,37176,37499,9.25,9.8,975.9,982.75,119.860001
22.6,22.709999,37680,38590,9.6,9.75,978.25,984.9,121.309998
23.08,23.08,38660,39213,9.55,9.75,986.3,988.55,122.209999
23.15,23.200001,38801,39194,9.6,9.7,987.8,995.55,122.790001
22.83,22.959999,38875,39178,9.5,10.1,969.05,987.25,121.919998
23.08,23.16,38305,38863,9.15,9.35,982.55,984.35,121.870003
23.030001,23.26,38957,39098,9.25,9.65,980.0,985.2,122.489998
22.93,23.48,38920,39063,9.3,9.55,981.75,992.35,122.300003
23.309999,23.309999,38785,39088,9.4,9.55,985.7,989.85,122.760002
23.09,23.309999,38722,38939,9.45,9.55,978.15,985.5,122.209999
23.26,23.309999,38860,39074,9.4,9.55,982.55,986.45,122.669998
23.35,23.450001,38580,38860,9.45,9.55,982.5,985.95,122.290001
23.41,23.59,38313,39012,9.45,9.75,977.3,987.2,122.739998
24.26,24.27,39060,39727,9.9,9.95,993.2,998.85,124.690002
24.42,24.74,39755,39818,10.05,10.7,997.2,1010.4,124.419998
24.16,24.4,39455,39721,9.85,10.1,993.75,1003.45,124.360001
24.719999,24.76,39435,39798,9.85,10.0,1001.25,1003.5,125.82
24.780001,24.870001,39590,40021,10.15,10.4,1011.25,1012.4,126.059998
25.309999,25.33,40505,40609,10.35,10.5,1012.9,1015.7,127.459999
24.92,25.290001,41204,41323,10.25,10.5,1005.6,1017.45,126.809998
25.49,25.58,41160,41617,10.3,10.45,1021.75,1022.05,128.130005
25.24,25.48,41328,41570,10.25,10.55,1010.85,1026.3,127.970001
24.559999,25.049999,40893,41164,9.5,9.7,992.6,1008.45,126.190002
24.67,24.75,40964,41216,9.35,9.55,990.05,993.95,126.559998
24.219999,24.65,40900,41110,10.4,10.5,982.55,992.1,125.610001
24.370001,24.440001,40800,41140,11.4,11.6,989.85,990.3,126.160004
24.129999,24.360001,40731,40814,11.45,12.1,970.75,990.0,125.529999
23.73,23.93,39601,39764,11.45,11.5,964.4,972.1,124.360001
23.85,23.91,39736,40062,10.85,11.6,953.75,964.95,124.620003
23.5,24.200001,40073,40247,11.0,11.25,941.75,959.35,123.620003
23.209999,23.530001,39515,39833,11.1,11.4,940.25,944.6,122.68
23.469999,23.52,39630,39727,11.2,11.35,933.45,946.45,123.239998
23.83,23.870001,39538,40276,11.3,11.35,944.45,945.7,124.529999
23.35,23.65,39672,39857,11.25,11.65,928.45,950.0,123.139999
22.99,23.190001,39650,39732,10.9,11.15,924.55,933.7,121.980003
23.16,23.26,39551,39750,11.1,11.15,926.55,929.25,122.209999
22.959999,23.190001,39309,39457,10.95,11.35,915.3,930.2,121.580002
23.280001,23.33,39255,39328,10.85,11.0,916.35,919.4,120.830002
23.42,23.469999,39000,39086,10.85,11.05,916.8,925.85,121.169998
23.219999,23.450001,39005,39172,11.0,11.25,917.45,921.0,120.519997
23.59,23.610001,38710,39596,10.9,11.0,918.95,922.15,121.089996
23.74,23.82,39782,39940,11.35,11.35,919.4,924.95,122.080002
23.57,23.889999,39980,40327,11.15,11.55,935.95,937.25,122.400002
23.799999,23.83,40085,40129,10.9,11.45,937.2,938.3,122.790001
23.719999,23.84,40125,40352,11.05,11.25,941.3,943.1,122.889999
23.84,23.99,40155,40399,11.1,11.3,948.8,949.45,123.82
23.459999,23.879999,40305,40341,10.85,11.2,935.15,950.85,122.970001
23.42,23.51,39727,39769,10.7,10.75,937.1,938.25,122.129997
23.33,23.49,39624,39767,10.65,10.9,924.15,938.4,121.669998
23.440001,23.58,39632,39846,10.7,10.75,927.4,931.45,122.389999
23.23,23.370001,39665,39877,10.65,10.8,926.0,928.45,121.610001
23.139999,23.290001,39476,39910,7.75,9.45,929.35,929.65,121.800003
22.950001,23.139999,39660,39722,7.4,8.1,924.65,932.7,121.330002
22.83,22.959999,39356,39484,6.45,7.5,928.15,928.95,121.349998
22.43,22.870001,39231,39272,6.2,6.65,919.8,930.3,120.330002
22.57,22.639999,38925,39149,6.3,6.6,918.4,923.95,120.900002
22.76,22.91,38955,39265,6.45,6.65,923.55,924.05,121.129997
22.48,22.709999,38688,38818,6.1,6.5,921.1,927.65,120.669998
22.48,22.83,38797,39700,6.2,6.4,934.8,939.4,121.110001
22.58,22.780001,39467,39614,6.1,6.25,929.0,937.85,121.190002
22.43,22.73,38976,39048,6.1,6.3,922.65,929.5,120.620003
22.91,23.0,39124,39895,6.1,6.2,935.05,938.4,121.650002
22.73,22.860001,39544,39594,6.0,6.2,927.05,935.2,121.209999
22.889999,23.030001,39583,39888,5.95,6.15,933.8,939.15,121.629997
22.809999,22.959999,39455,39641,5.85,5.95,940.25,941.95,122.129997
22.52,22.870001,39319,39507,6.0,6.45,931.15,943.7,121.129997
22.559999,22.65,39445,39912,5.8,6.0,933.35,938.45,121.309998
22.59,22.709999,39530,39838,5.75,5.95,929.15,935.65,121.559998
22.65,22.719999,39650,39711,5.65,5.95,933.75,941.5,121.410004
22.6,22.700001,39583,39799,5.75,5.75,934.95,937.3,121.400002
22.790001,22.92,39520,40013,6.05,6.05,953.95,957.45,122.860001
22.540001,22.690001,39200,39261,6.05,6.25,929.3,951.9,121.309998
22.719999,22.780001,39210,39300,5.9,6.1,936.85,940.45,121.510002
22.92,23.0,39246,39569,5.95,6.0,939.45,943.95,122.629997
